набор,текст,условие,q* лексический,разрыв наблюдаемый,качество разреза,доля одинаковых,разрыв − q*
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,ни одного слова дважды,0.31666666666666665,0.30666666666666664,0.9566666666666667,0.31666666666666665,-0.010000000000000009
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,редкие синонимы,0.3516666666666666,0.325,0.9666666666666667,0.3516666666666666,-0.026666666666666616
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,художественный стиль,0.29833333333333334,0.2816666666666667,0.975,0.29666666666666663,-0.016666666666666663
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,анафора,0.48666666666666664,0.47,0.9733333333333333,0.48666666666666664,-0.016666666666666663
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,поле: значение,0.365,0.3366666666666666,0.9616666666666666,0.365,-0.028333333333333377
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,перемешивание,0.38000000000000006,0.35000000000000003,0.9499999999999998,0.38000000000000006,-0.030000000000000027
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,чужие хапаксы,0.35000000000000003,0.32666666666666666,0.9516666666666667,0.34833333333333333,-0.023333333333333373
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,исходный,0.36999999999999994,0.3433333333333333,0.9516666666666667,0.36166666666666664,-0.026666666666666616
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,меньше мыслей,0.5416666666666666,0.505,0.9416666666666668,0.54,-0.036666666666666625
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,одна тема,0.4033333333333333,0.37833333333333335,0.9666666666666667,0.3983333333333334,-0.024999999999999967
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,беднее словарь,0.40499999999999997,0.3766666666666667,0.945,0.40166666666666667,-0.028333333333333266
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,термин в той же обёртке,0.3833333333333333,0.34833333333333333,0.955,0.38000000000000006,-0.034999999999999976
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,каждое предложение о своём,0.295,0.285,0.9833333333333334,0.295,-0.010000000000000009
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,богаче словарь,0.18333333333333335,0.17,0.9766666666666666,0.18000000000000002,-0.013333333333333336
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,редкие синонимы,0.3833333333333333,0.3833333333333333,0.9616666666666666,0.37833333333333335,0.0
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,художественный стиль,0.27166666666666667,0.245,0.9633333333333333,0.27166666666666667,-0.026666666666666672
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,анафора,0.4716666666666667,0.44166666666666665,0.9400000000000001,0.465,-0.030000000000000027
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,поле: значение,0.4166666666666667,0.3833333333333333,0.9683333333333333,0.4116666666666667,-0.03333333333333338
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,перемешивание,0.36999999999999994,0.33499999999999996,0.9416666666666665,0.3666666666666667,-0.034999999999999976
LLM,coling::b21c6524-7e1a-4589-933c-d0152005962d,чужие хапаксы,0.36166666666666664,0.35000000000000003,0.9700000000000001,0.35999999999999993,-0.011666666666666603
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,исходный,0.3333333333333333,0.3033333333333333,0.9499999999999998,0.3333333333333333,-0.030000000000000027
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,тема вписана,0.29833333333333334,0.27,0.9683333333333333,0.29833333333333334,-0.02833333333333332
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,меньше мыслей,0.4683333333333333,0.455,0.9400000000000001,0.4683333333333333,-0.013333333333333308
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,одна тема,0.39333333333333337,0.36500000000000005,0.9566666666666667,0.3916666666666666,-0.02833333333333332
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,беднее словарь,0.3833333333333333,0.375,0.9649999999999999,0.3833333333333333,-0.008333333333333304
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,без синонимов,0.37833333333333324,0.35833333333333334,0.975,0.37666666666666665,-0.019999999999999907
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,термин в той же обёртке,0.35333333333333333,0.3383333333333333,0.955,0.35333333333333333,-0.015000000000000013
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,богаче словарь,0.25666666666666665,0.25,0.9633333333333333,0.25666666666666665,-0.006666666666666654
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,ни одного слова дважды,0.3216666666666667,0.31666666666666665,0.9783333333333334,0.3216666666666667,-0.00500000000000006
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,редкие синонимы,0.2866666666666667,0.26333333333333336,0.9633333333333333,0.2833333333333334,-0.023333333333333317
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,художественный стиль,0.28,0.28833333333333333,0.9766666666666666,0.2783333333333333,0.008333333333333304
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,анафора,0.4583333333333333,0.4266666666666667,0.9633333333333334,0.4566666666666666,-0.03166666666666662
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,поле: значение,0.365,0.365,0.9733333333333333,0.36166666666666664,0.0
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,перемешивание,0.3066666666666667,0.27,0.9466666666666667,0.3066666666666667,-0.03666666666666668
LLM,coling::cbaa1dc4-0458-47d8-b3a6-f6f1b4b4c270,чужие хапаксы,0.27166666666666667,0.24166666666666667,0.9533333333333333,0.27166666666666667,-0.03
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,исходный,0.3333333333333333,0.3033333333333333,0.9499999999999998,0.3333333333333333,-0.030000000000000027
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,тема вписана,0.32,0.3116666666666667,0.9716666666666667,0.32,-0.008333333333333304
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,меньше мыслей,0.355,0.33,0.9583333333333334,0.355,-0.024999999999999967
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,одна тема,0.39333333333333337,0.36500000000000005,0.9566666666666667,0.3916666666666666,-0.02833333333333332
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,беднее словарь,0.3833333333333333,0.375,0.9649999999999999,0.3833333333333333,-0.008333333333333304
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,без синонимов,0.365,0.3383333333333334,0.9666666666666667,0.365,-0.026666666666666616
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,термин в той же обёртке,0.35333333333333333,0.3383333333333333,0.955,0.35333333333333333,-0.015000000000000013
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,богаче словарь,0.225,0.22,0.975,0.225,-0.0050000000000000044
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,ни одного слова дважды,0.29833333333333334,0.285,0.9716666666666667,0.29666666666666663,-0.013333333333333364
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,редкие синонимы,0.32499999999999996,0.31499999999999995,0.975,0.3233333333333333,-0.010000000000000009
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,художественный стиль,0.27166666666666667,0.25666666666666665,0.965,0.27166666666666667,-0.015000000000000013
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,анафора,0.4666666666666666,0.435,0.9516666666666665,0.4666666666666666,-0.03166666666666662
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,поле: значение,0.34500000000000003,0.33,0.975,0.34500000000000003,-0.015000000000000013
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,перемешивание,0.3116666666666667,0.3133333333333333,0.9649999999999999,0.3116666666666667,0.0016666666666665941
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,чужие хапаксы,0.315,0.29,0.965,0.315,-0.025000000000000022
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,исходный,0.3016666666666667,0.295,0.9716666666666667,0.3,-0.00666666666666671
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,тема вписана,0.2833333333333334,0.26333333333333336,0.9700000000000001,0.2833333333333334,-0.020000000000000018
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,меньше мыслей,0.44,0.4266666666666667,0.9566666666666667,0.44,-0.013333333333333308
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,одна тема,0.245,0.2283333333333333,0.98,0.245,-0.01666666666666669
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,беднее словарь,0.325,0.30833333333333335,0.9633333333333333,0.325,-0.016666666666666663
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,без синонимов,0.3516666666666666,0.335,0.9700000000000001,0.3516666666666666,-0.016666666666666607
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,термин в той же обёртке,0.3233333333333333,0.32666666666666666,0.9633333333333334,0.32,0.003333333333333355
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,богаче словарь,0.2916666666666667,0.26666666666666666,0.9683333333333334,0.2916666666666667,-0.025000000000000022
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,ни одного слова дважды,0.26499999999999996,0.25333333333333335,0.9766666666666666,0.26333333333333336,-0.011666666666666603
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,редкие синонимы,0.24666666666666667,0.2333333333333333,0.9816666666666666,0.245,-0.013333333333333364
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,художественный стиль,0.26333333333333336,0.24666666666666667,0.9783333333333334,0.26166666666666666,-0.01666666666666669
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,анафора,0.37333333333333335,0.365,0.985,0.37333333333333335,-0.00833333333333336
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,поле: значение,0.26499999999999996,0.25666666666666665,0.975,0.26499999999999996,-0.008333333333333304
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,перемешивание,0.2833333333333334,0.26,0.9766666666666667,0.2833333333333334,-0.023333333333333373
LLM,coling::a3c20aed-e22b-4f5a-ac3a-784b5d941b8f,чужие хапаксы,0.3216666666666667,0.305,0.9766666666666666,0.3216666666666667,-0.01666666666666672
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,исходный,0.28,0.255,0.9533333333333333,0.2783333333333333,-0.025000000000000022
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,тема вписана,0.2916666666666667,0.3,0.9700000000000001,0.29,0.008333333333333304
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,меньше мыслей,0.42166666666666663,0.4116666666666667,0.9499999999999998,0.42166666666666663,-0.009999999999999953
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,одна тема,0.295,0.2916666666666667,0.9566666666666667,0.295,-0.0033333333333332993
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,беднее словарь,0.34,0.32,0.955,0.3383333333333333,-0.020000000000000018
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,без синонимов,0.3466666666666667,0.3333333333333333,0.975,0.345,-0.013333333333333364
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,термин в той же обёртке,0.3233333333333333,0.30666666666666664,0.9666666666666667,0.3233333333333333,-0.016666666666666663
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,богаче словарь,0.26666666666666666,0.235,0.9633333333333333,0.265,-0.031666666666666676
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,ни одного слова дважды,0.22833333333333336,0.20166666666666666,0.9666666666666667,0.22833333333333336,-0.0266666666666667
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,редкие синонимы,0.27166666666666667,0.27166666666666667,0.9633333333333334,0.27166666666666667,0.0
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,художественный стиль,0.21166666666666667,0.18499999999999997,0.9733333333333333,0.21166666666666667,-0.0266666666666667
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,анафора,0.375,0.36999999999999994,0.9683333333333333,0.37166666666666665,-0.00500000000000006
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,поле: значение,0.305,0.29833333333333334,0.9766666666666667,0.305,-0.006666666666666654
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,перемешивание,0.28833333333333333,0.26499999999999996,0.9566666666666667,0.28833333333333333,-0.023333333333333373
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,чужие хапаксы,0.2916666666666667,0.285,0.9666666666666667,0.2916666666666667,-0.00666666666666671
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,исходный,0.37666666666666665,0.36833333333333335,0.9866666666666667,0.375,-0.008333333333333304
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,тема вписана,0.35833333333333334,0.36333333333333334,0.9733333333333333,0.3566666666666667,0.0050000000000000044
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,меньше мыслей,0.2966666666666667,0.2916666666666667,0.9616666666666666,0.2966666666666667,-0.0050000000000000044
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,одна тема,0.38833333333333336,0.38999999999999996,0.9783333333333332,0.38833333333333336,0.0016666666666665941
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,беднее словарь,0.4066666666666667,0.40166666666666667,0.9816666666666666,0.4033333333333333,-0.0050000000000000044
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,без синонимов,0.405,0.4066666666666667,0.985,0.405,0.0016666666666666496
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,термин в той же обёртке,0.36166666666666664,0.34833333333333333,0.98,0.36166666666666664,-0.013333333333333308
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,каждое предложение о своём,0.285,0.26166666666666666,0.9733333333333333,0.285,-0.023333333333333317
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,богаче словарь,0.3433333333333333,0.33666666666666667,0.98,0.3433333333333333,-0.006666666666666654
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,ни одного слова дважды,0.31,0.30833333333333335,0.985,0.31,-0.0016666666666666496
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,редкие синонимы,0.345,0.34833333333333333,0.9899999999999999,0.345,0.003333333333333355
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,художественный стиль,0.26666666666666666,0.25166666666666665,0.9733333333333333,0.265,-0.015000000000000013
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,анафора,0.39666666666666667,0.37333333333333335,0.975,0.395,-0.023333333333333317
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,поле: значение,0.3383333333333334,0.3233333333333333,0.9733333333333333,0.33666666666666667,-0.015000000000000069
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,перемешивание,0.3499999999999999,0.31,0.9433333333333334,0.3499999999999999,-0.039999999999999925
LLM,coling::019875e1-f507-4de8-a2a7-1f1dffeba025,чужие хапаксы,0.355,0.34,0.98,0.35333333333333333,-0.014999999999999958
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,исходный,0.2933333333333334,0.2683333333333333,0.9683333333333334,0.2933333333333334,-0.025000000000000078
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,меньше мыслей,0.2783333333333333,0.27499999999999997,0.9666666666666667,0.2783333333333333,-0.003333333333333355
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,одна тема,0.41333333333333333,0.38666666666666666,0.9566666666666667,0.41333333333333333,-0.026666666666666672
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,термин в той же обёртке,0.3666666666666667,0.3566666666666667,0.9766666666666667,0.3666666666666667,-0.010000000000000009
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,каждое предложение о своём,0.25333333333333335,0.25166666666666665,0.9733333333333333,0.25166666666666665,-0.0016666666666667052
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,богаче словарь,0.25666666666666665,0.25166666666666665,0.98,0.255,-0.0050000000000000044
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,редкие синонимы,0.26499999999999996,0.2583333333333333,0.9766666666666666,0.26499999999999996,-0.006666666666666654
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,художественный стиль,0.22166666666666668,0.21333333333333335,0.9783333333333334,0.22166666666666668,-0.008333333333333331
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,анафора,0.40166666666666667,0.38000000000000006,0.9566666666666666,0.4000000000000001,-0.021666666666666612
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,поле: значение,0.3333333333333333,0.33666666666666667,0.9699999999999999,0.3333333333333333,0.003333333333333355
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,перемешивание,0.2816666666666667,0.255,0.96,0.2816666666666667,-0.026666666666666672
LLM,coling::7c3f2a9c-bdfc-4800-8191-0036c8cec709,чужие хапаксы,0.32,0.315,0.9716666666666667,0.32,-0.0050000000000000044
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,исходный,0.5183333333333334,0.5316666666666667,0.945,0.5166666666666667,0.013333333333333308
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,тема вписана,0.38999999999999996,0.3316666666666667,0.9116666666666666,0.38999999999999996,-0.05833333333333324
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,меньше мыслей,0.5766666666666667,0.5866666666666666,0.9349999999999999,0.5750000000000001,0.009999999999999898
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,одна тема,0.48166666666666663,0.4716666666666667,0.9433333333333334,0.48166666666666663,-0.009999999999999953
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,беднее словарь,0.52,0.49499999999999994,0.935,0.52,-0.025000000000000078
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,без синонимов,0.5666666666666668,0.5533333333333333,0.9533333333333333,0.5633333333333334,-0.01333333333333342
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,каждое предложение о своём,0.35333333333333333,0.315,0.915,0.35333333333333333,-0.03833333333333333
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,богаче словарь,0.20166666666666666,0.19499999999999998,0.9766666666666666,0.20166666666666666,-0.006666666666666682
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,ни одного слова дважды,0.375,0.34833333333333333,0.9566666666666667,0.375,-0.026666666666666672
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,редкие синонимы,0.41333333333333333,0.41,0.965,0.4116666666666666,-0.003333333333333355
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,художественный стиль,0.2333333333333333,0.23166666666666666,0.9783333333333334,0.2333333333333333,-0.0016666666666666496
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,анафора,0.35666666666666663,0.3316666666666667,0.9566666666666667,0.355,-0.02499999999999991
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,поле: значение,0.4583333333333333,0.44166666666666665,0.9633333333333333,0.4583333333333333,-0.016666666666666663
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,перемешивание,0.49,0.46166666666666667,0.9516666666666667,0.49,-0.02833333333333332
LLM,coling::c986a4de-fede-44ef-b275-ef7634245f1b,чужие хапаксы,0.48,0.4633333333333333,0.9566666666666667,0.4766666666666666,-0.016666666666666663
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,исходный,0.34833333333333333,0.31666666666666665,0.9216666666666667,0.34500000000000003,-0.031666666666666676
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,тема вписана,0.33666666666666667,0.27999999999999997,0.9250000000000002,0.33166666666666667,-0.0566666666666667
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,меньше мыслей,0.6283333333333334,0.58,0.9116666666666667,0.6216666666666666,-0.04833333333333345
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,одна тема,0.34,0.285,0.935,0.3333333333333333,-0.05500000000000005
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,беднее словарь,0.39666666666666667,0.3866666666666667,0.9250000000000002,0.39166666666666666,-0.009999999999999953
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,без синонимов,0.36833333333333335,0.3333333333333333,0.9483333333333333,0.36166666666666664,-0.03500000000000003
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,термин в той же обёртке,0.38999999999999996,0.3383333333333334,0.915,0.38999999999999996,-0.05166666666666658
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,каждое предложение о своём,0.25166666666666665,0.23166666666666666,0.9766666666666666,0.24833333333333332,-0.01999999999999999
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,богаче словарь,0.21166666666666667,0.17666666666666667,0.9649999999999999,0.20833333333333334,-0.035
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,ни одного слова дважды,0.3416666666666666,0.3433333333333333,0.9266666666666667,0.33666666666666667,0.0016666666666667052
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,редкие синонимы,0.365,0.33666666666666667,0.94,0.3633333333333333,-0.02833333333333332
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,художественный стиль,0.2283333333333333,0.19666666666666666,0.9583333333333334,0.2283333333333333,-0.03166666666666665
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,анафора,0.48,0.4733333333333334,0.9483333333333334,0.4716666666666667,-0.006666666666666599
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,поле: значение,0.34,0.3133333333333333,0.9616666666666666,0.3383333333333333,-0.026666666666666727
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,перемешивание,0.37166666666666665,0.32,0.9383333333333334,0.365,-0.05166666666666664
LLM,coling::c5dd6ecd-4882-4b86-be71-efecfae71001,чужие хапаксы,0.3466666666666667,0.32833333333333337,0.9516666666666667,0.3466666666666667,-0.018333333333333313
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,исходный,0.4283333333333333,0.4083333333333334,0.9216666666666667,0.42333333333333334,-0.019999999999999907
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,тема вписана,0.38833333333333336,0.37000000000000005,0.9366666666666666,0.3866666666666667,-0.018333333333333313
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,меньше мыслей,0.3,0.2533333333333333,0.9333333333333332,0.2966666666666667,-0.04666666666666669
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,одна тема,0.49499999999999994,0.44166666666666665,0.9133333333333334,0.4916666666666667,-0.05333333333333329
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,беднее словарь,0.49833333333333335,0.44999999999999996,0.9133333333333334,0.49333333333333335,-0.048333333333333395
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,без синонимов,0.4766666666666666,0.46166666666666667,0.9283333333333333,0.47333333333333333,-0.014999999999999958
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,термин в той же обёртке,0.48500000000000004,0.45166666666666666,0.9316666666666666,0.48333333333333334,-0.03333333333333338
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,каждое предложение о своём,0.24666666666666667,0.215,0.9383333333333334,0.24666666666666667,-0.031666666666666676
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,богаче словарь,0.4000000000000001,0.365,0.94,0.395,-0.03500000000000009
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,ни одного слова дважды,0.26333333333333336,0.25166666666666665,0.96,0.26166666666666666,-0.011666666666666714
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,редкие синонимы,0.4533333333333333,0.4366666666666667,0.9400000000000001,0.4466666666666667,-0.016666666666666607
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,художественный стиль,0.27666666666666667,0.265,0.9883333333333333,0.2733333333333333,-0.011666666666666659
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,анафора,0.38166666666666665,0.34500000000000003,0.9683333333333333,0.37666666666666665,-0.036666666666666625
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,поле: значение,0.32,0.3183333333333333,0.975,0.32,-0.0016666666666667052
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,перемешивание,0.42333333333333334,0.3933333333333333,0.895,0.42166666666666663,-0.030000000000000027
LLM,coling::b53b4239-d0ed-4e79-b84e-c3496abd88eb,чужие хапаксы,0.47333333333333333,0.4466666666666667,0.9233333333333333,0.47,-0.026666666666666616
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,исходный,0.3833333333333333,0.385,0.9400000000000001,0.38166666666666665,0.0016666666666667052
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,тема вписана,0.36833333333333335,0.3433333333333333,0.9183333333333333,0.36833333333333335,-0.025000000000000022
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,меньше мыслей,0.4766666666666666,0.4583333333333333,0.94,0.47500000000000003,-0.018333333333333313
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,одна тема,0.315,0.3016666666666667,0.9516666666666667,0.3133333333333333,-0.013333333333333308
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,беднее словарь,0.43,0.4083333333333334,0.9349999999999999,0.43,-0.021666666666666612
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,без синонимов,0.455,0.4466666666666667,0.9383333333333334,0.455,-0.008333333333333304
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,термин в той же обёртке,0.38666666666666666,0.34833333333333333,0.9466666666666667,0.385,-0.03833333333333333
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,каждое предложение о своём,0.18999999999999997,0.18166666666666664,0.9783333333333332,0.18999999999999997,-0.008333333333333331
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,богаче словарь,0.17166666666666666,0.16333333333333333,0.9683333333333333,0.17166666666666666,-0.008333333333333331
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,ни одного слова дважды,0.3066666666666667,0.28833333333333333,0.9500000000000001,0.305,-0.018333333333333368
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,редкие синонимы,0.3133333333333333,0.30666666666666664,0.9383333333333334,0.305,-0.006666666666666654
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,художественный стиль,0.28,0.26333333333333336,0.9666666666666667,0.28,-0.016666666666666663
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,анафора,0.4633333333333334,0.42333333333333334,0.9383333333333334,0.4583333333333333,-0.040000000000000036
LLM,coling::1eb5e451-a672-4645-8dea-c413ad11c953,поле: значение,0.3333333333333333,0.29833333333333334,0.9666666666666667,0.3283333333333333,-0.034999999999999976
