набор,текст,условие,крупный,мелкий,средний
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,редкие синонимы,27.078775765627388,4.158066472255824,21.46720958587585
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,тема вписана,30.628024283666566,4.343865988208561,21.673707148704658
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,термин в той же обёртке,29.169455385499532,4.109359181868565,18.58248941072848
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,художественный стиль,29.111677407309326,4.5289317759300465,21.63875059036179
LLM,coling::dc12cc52-6173-4721-b8be-42699b3cf392,чужие хапаксы,17.89016093965246,4.7314550136598985,14.108075777812493
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,анафора,15.08955554569539,3.2601055360441467,11.098761882146338
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,беднее словарь,18.48768470092257,4.615154219890573,15.389020318673492
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,без синонимов,16.791277128021235,3.8055997829457717,14.809595786377264
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,богаче словарь,18.971696567453296,4.607464678923257,19.053897054901398
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,исходный,19.23771292911076,4.892328145930049,17.428909710498782
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,меньше мыслей,20.33342394004322,3.823931127277611,15.536610664738754
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,ни одного слова дважды,18.470795720698387,4.926282867995772,17.417888292337445
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,одна тема,21.037701309706293,4.36485281219901,15.334164831736548
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,перемешивание,20.2557081194944,6.358873898669564,16.411813672468718
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,поле: значение,15.086973129922038,2.651883572091083,12.926966328864102
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,редкие синонимы,18.884856748955126,4.424176849569154,16.275624528325537
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,тема вписана,19.573946248789117,4.423556050441293,17.717979617698468
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,термин в той же обёртке,17.912807084189193,4.132900580277975,16.407199147274206
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,художественный стиль,19.7996677248837,4.396430386976013,18.926358482810507
LLM,coling::dc1c93ce-9792-4a14-bd29-c025f2613860,чужие хапаксы,17.707245403138117,4.58526128196246,16.163971837462366
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,анафора,18.932400216301566,3.2003486000862087,11.276894999512374
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,беднее словарь,21.47927650193683,3.7472110385133073,16.541691691573128
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,без синонимов,18.539313151976547,3.2527337591798613,14.990173747685882
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,богаче словарь,20.54307221547852,4.210066237047214,18.0911000085824
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,исходный,18.130138610225302,3.2696826073050604,14.703586001206792
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,меньше мыслей,11.410496219412833,3.7683500866993604,5.694665134071177
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,ни одного слова дважды,23.758645356690305,4.042814983435284,18.69702604001303
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,одна тема,18.869471540139493,3.1909699870610972,12.979451226542016
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,перемешивание,17.77517244586822,5.435447241093044,13.961071462542872
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,поле: значение,15.25979122255801,2.912473328691713,13.687531946659908
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,редкие синонимы,25.668792625477877,3.7715777452511063,18.94388932970012
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,тема вписана,20.053479407945797,3.6174080616572737,16.029640265453374
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,термин в той же обёртке,18.862381883471485,3.248919818042304,15.41092315623132
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,художественный стиль,24.047875066139042,4.583069176152301,20.572584696685546
LLM,coling::df393828-70be-448f-bbdb-11367e15a5fb,чужие хапаксы,14.279848203677656,3.9091897680796204,12.476999426430796
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,анафора,12.963129876148994,2.9901654784163108,14.455561527755682
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,беднее словарь,19.925464806805987,3.0561883951397326,14.47453157588376
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,без синонимов,15.362947447148871,3.513710897205144,12.827263650621783
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,богаче словарь,20.616652934261367,3.8079468265368113,16.16894546977595
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,исходный,21.131978772281812,3.5450022669932753,15.78573459953597
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,каждое предложение о своём,23.590780015710006,5.002016429086465,20.305628169401405
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,меньше мыслей,12.198630384760214,4.0354066213722986,5.411241095833346
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,ни одного слова дважды,21.635165007783907,3.403732458605217,16.32740653066185
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,одна тема,17.625634008853364,4.1645889321175895,14.49566691020432
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,перемешивание,17.805344748821668,5.071720836858722,14.140970254696375
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,поле: значение,14.200396440135394,2.7782448114862954,11.763956610010279
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,редкие синонимы,20.27265973926024,3.5859241974599114,15.151405986222056
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,тема вписана,22.96959907678232,3.6806274197951403,16.968633813157002
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,художественный стиль,20.128322840879473,5.133134626171804,19.136635940612088
LLM,coling::ef2146c2-c9fe-4563-b26a-b39f1bb94bdd,чужие хапаксы,18.023712675243093,4.047601781382007,14.093168921240778
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,анафора,16.989262973779724,2.224352232284897,11.489471140801376
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,беднее словарь,21.032891642334846,3.057528659639459,13.452923968556211
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,богаче словарь,25.919977876363937,4.541927263560329,21.64319864133559
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,исходный,22.734101371471052,3.113654242717587,15.075888243915852
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,каждое предложение о своём,23.832989144347227,5.230488556014017,20.699274101970435
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,меньше мыслей,8.04831859167922,4.249532092254436,3.83780534136106
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,одна тема,21.608448280057882,3.0534347112344764,14.160764731428083
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,перемешивание,19.92732577155921,5.043080704322039,14.21676534549032
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,поле: значение,19.60712981256741,2.8006848788929193,14.4794182887912
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,редкие синонимы,22.23813801683579,3.143072377764574,14.778647980326625
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,термин в той же обёртке,20.814105286950742,2.793676621059883,13.582253344990704
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,художественный стиль,25.227800038621655,3.509208712334586,18.23196542173538
LLM,coling::efafda31-a3f3-48d6-9d8f-b2b5d4b1143b,чужие хапаксы,18.745280138017666,3.8463685579941105,12.86708061512518
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,анафора,12.190715727431716,3.329717625510798,12.76126435078111
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,беднее словарь,18.695136590670657,3.4246266167213593,9.055731885544485
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,без синонимов,17.526896977248562,4.300293487775145,9.115782675388598
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,богаче словарь,22.838870205991626,5.3704838272876385,21.11361330944324
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,исходный,18.00931515165267,4.4864674331559815,10.479946535806008
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,каждое предложение о своём,20.143726801930338,4.513642445133012,19.20308014596203
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,меньше мыслей,12.166788833212118,3.3707625991122563,7.375908695310154
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,ни одного слова дважды,23.54457142720074,5.251664586765687,19.961449343957835
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,одна тема,18.736526963991807,3.900683894754991,15.682701529478862
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,перемешивание,15.589857353794802,6.793082692524533,10.264400805099566
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,поле: значение,14.799362540144834,3.1101573268830727,13.453703503317257
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,редкие синонимы,19.410429275656643,4.364628972085195,11.089617559912867
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,тема вписана,17.74181667650025,4.143547212220947,12.594990384140434
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,термин в той же обёртке,17.072780124566297,3.7691679088876264,9.837150756151777
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,художественный стиль,25.547869129497247,4.770366394477918,20.835054010189168
LLM,coling::f2d66835-0de6-4a50-b3da-a170f0608965,чужие хапаксы,13.574279546962792,4.860313857467746,9.085456795316563
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,анафора,14.165742582192877,3.525520317952624,14.39836475411598
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,беднее словарь,21.919339744067095,4.116404560243543,18.142573155451817
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,без синонимов,14.969044691327623,4.407413968847678,14.788611545580107
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,богаче словарь,23.03242904355192,5.122001859414802,19.53281153353639
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,исходный,24.50383311455539,5.016508575081532,19.532891232506294
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,меньше мыслей,13.4911481371077,3.0646703455324635,7.60231993090961
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,ни одного слова дважды,23.511803889929972,5.217817635974824,19.538970570269328
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,одна тема,27.19022793914674,5.019580851766689,22.538025998088823
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,перемешивание,18.921632973344046,6.091832920945308,17.341951810168318
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,поле: значение,13.064160533748074,2.7720357296120364,12.151437997511604
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,редкие синонимы,23.94577523286192,5.135495792303151,19.615703056140724
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,тема вписана,23.786492212402973,5.4450445376118,20.549847395274902
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,термин в той же обёртке,14.655346618803192,3.8909843251411,15.201015087631408
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,художественный стиль,22.461802669412762,5.124735019034287,21.01691649525348
LLM,coling::f4961832-eeb4-41fc-8a64-82c3010783ae,чужие хапаксы,19.324507339832227,5.401041405566882,16.832712363501503
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,анафора,17.979721208938425,2.7915183656969313,15.48852094482219
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,беднее словарь,20.539086280857422,4.026013224602534,16.270989361759796
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,без синонимов,18.21564116531777,3.5624438518610155,15.19871460687217
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,богаче словарь,26.295637269420865,4.672583585003008,20.65204483056251
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,исходный,21.351288995186238,4.395717507828821,17.11791748751763
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,меньше мыслей,15.963135776842412,3.387361707625929,12.110477711598502
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,ни одного слова дважды,26.78341279458827,4.858265461914155,21.534874866974462
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,одна тема,22.707909491672474,4.671509662999587,18.326395880222613
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,перемешивание,19.017431164621062,5.277272876480935,16.823157389175588
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,поле: значение,13.454451122350845,3.1107033557853536,13.234999080058817
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,редкие синонимы,27.973399922887605,4.627082167094589,19.98654799181257
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,тема вписана,21.14569422828999,4.648993288883047,18.100588785190425
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,термин в той же обёртке,20.228711858453266,3.2910793924998307,16.8203156151241
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,художественный стиль,25.477452961911478,4.847850234559034,23.033633248074075
LLM,coling::fedf3b3b-fd89-4a69-bc59-0ff4e485de6a,чужие хапаксы,20.21254365146886,4.677978400292604,16.155027652235844
механические,0,20 чужих хапаксов,18.111167162748952,2.912517958470495,12.97581498504088
механические,0,без пунктуации,22.484712008710545,3.5597965121727664,14.901833586937585
механические,0,без служебных,17.284924023356094,3.424807930785918,12.48858380501505
механические,0,все слова разные,15.72744864886384,4.074584764168189,14.68782510719193
механические,0,исходный,19.079938363109004,3.186845195102955,12.948736511592571
механические,0,маркер каждые 3,21.043007698503057,6.51399085667149,11.067245300147729
механические,0,перемешивание,17.13530702217879,3.688690892240149,12.425126895505299
механические,0,словарь к 25,11.338979839233515,4.670255625813992,5.7026921833166835
механические,0,словарь к 60,14.638292148923462,3.439147560821455,8.679775106431743
механические,0,хапаксы одного домена,14.209052535897005,3.431520337113752,11.245067968571275
механические,0,чужие хапаксы,14.324859511127588,3.1805929382748173,10.93805982100913
механические,0,эхо x2,19.279418598936942,2.1243890731149437,8.355596130718702
механические,0,эхо x4,15.047561624263238,1.5065496133176688,4.76568956421944
механические,0,эхо на четверти,18.889238138790272,2.9352271398763485,11.578706968007923
механические,1,20 чужих хапаксов,18.36212389800785,4.305334257888257,15.039715751252407
механические,1,без пунктуации,19.792398783232173,4.519974855302864,16.09470626111942
механические,1,без служебных,18.92473268430478,4.724344310654926,16.614079526207
механические,1,все слова разные,16.856781736177517,5.339325025854724,15.710480857886353
механические,1,исходный,18.419422763116675,4.029285729092067,15.68038799548603
механические,1,маркер каждые 3,21.630435595323927,7.476753695805376,16.051800253945395
механические,1,перемешивание,16.857168447903106,6.124503795578564,15.033924948695063
механические,1,словарь к 25,13.251659647441468,6.029667355278154,7.781476553998971
механические,1,словарь к 60,15.565074541480634,4.811522889304725,10.995719612995837
механические,1,хапаксы одного домена,14.797310316014183,4.468912161098969,13.705904681144037
механические,1,чужие хапаксы,16.63540819542125,4.80795384103596,14.287819073935466
механические,1,эхо x2,19.06584242948957,2.066620976294017,11.7574647839571
механические,1,эхо x4,13.678277093054923,1.7516906637770193,4.105904078877334
механические,1,эхо на четверти,19.172944306951955,2.3422842856457224,13.671181569758563
механические,10,20 чужих хапаксов,17.39522942478662,4.4325835267204905,15.755492270607425
механические,10,без пунктуации,24.658019018509815,5.310497177743177,18.278142848957646
механические,10,без служебных,17.445487479588667,4.651220821759544,16.078118362456774
механические,10,все слова разные,16.289599125820953,5.069382802560165,16.11731273667032
механические,10,исходный,18.713453520845988,4.267423916145107,15.25315109870057
механические,10,маркер каждые 3,18.854152525623636,8.508475080139913,12.352454129720192
механические,10,перемешивание,17.712825594700924,5.691760128666981,14.525219027354684
механические,10,словарь к 25,11.028837006045293,6.53176524546226,7.20503799982383
механические,10,словарь к 60,11.41037063251859,5.091970038264475,8.272977200444183
механические,10,хапаксы одного домена,13.894783277117767,4.580697291892785,12.78982872633104
механические,10,чужие хапаксы,14.312159888757805,4.51630227217784,14.101506834193879
механические,10,эхо x2,20.132191798470537,2.0165992341979995,13.183517998935184
механические,10,эхо x4,18.13765398776606,1.4144025190491791,6.3473687714240645
механические,10,эхо на четверти,20.42552086991123,3.2515339719585086,14.5361328159063
механические,11,20 чужих хапаксов,17.200388143978834,4.299493659361635,12.445291926205055
механические,11,без пунктуации,21.239200617246052,4.8447297623266365,13.46738939142873
механические,11,без служебных,15.798133815890269,4.057084727847632,13.302236365637238
механические,11,все слова разные,15.194457882759757,5.366667596370974,14.21434909593249
механические,11,исходный,20.413177870497254,3.991486912721245,14.210444074014845
механические,11,маркер каждые 3,21.859788065632983,7.69785854635481,10.948643001479734
механические,11,перемешивание,18.14311250948214,5.791272627097478,13.85998474272996
механические,11,словарь к 25,12.213545908299178,6.4259253062213775,6.066517990868953
механические,11,словарь к 60,15.377755138052956,5.591908148683901,8.066760227970187
механические,11,хапаксы одного домена,15.935378612869906,4.628022128155327,11.300955922065665
механические,11,чужие хапаксы,16.517993362073096,4.435363209187629,11.639647889048979
механические,11,эхо x2,21.467626145112796,2.2656607077099795,10.289345223217175
механические,11,эхо x4,17.632135710768534,1.359887812280846,5.749137531742196
механические,11,эхо на четверти,20.516446049736285,2.8788207866639093,12.140868922965556
механические,12,20 чужих хапаксов,17.261320510346255,4.279699025607937,11.92829832174883
механические,12,без пунктуации,16.87936801815436,4.841059744408824,12.698305572369915
механические,12,без служебных,15.485902112425963,4.69842596524851,12.732038405494546
механические,12,все слова разные,13.230637310512538,4.582291193782061,14.46080643899867
механические,12,исходный,18.989179140121557,3.9941104312131688,11.881882693779385
механические,12,маркер каждые 3,20.926374665553173,8.042314739810672,11.289598563676275
механические,12,перемешивание,18.81625033476776,6.587377082198146,13.3805772768466
механические,12,словарь к 25,12.988387626346114,5.839818918004876,6.608720260461512
механические,12,словарь к 60,15.131855136342397,4.640835116056006,8.57597236847707
механические,12,хапаксы одного домена,15.173244009650059,4.438245638028206,11.340127430055192
механические,12,чужие хапаксы,14.82372474526794,4.526565180189998,11.010430557463653
механические,12,эхо x2,21.79460108777009,2.662082159552024,10.115249648809831
механические,12,эхо x4,17.237642437153994,1.4204537328561633,5.501936971805522
механические,12,эхо на четверти,20.477757166855422,3.1556104743387,11.87495816317934
механические,13,20 чужих хапаксов,15.243453529676483,4.432687537802606,14.455747655282716
механические,13,без пунктуации,20.806140626938088,6.03744241187102,17.51745889086059
механические,13,без служебных,15.10036439568164,4.771041211455743,15.143363622122626
механические,13,все слова разные,12.404512815821345,4.919282513775198,12.989819053225492
механические,13,исходный,16.369946303805435,3.77405493001429,14.356487478982785
механические,13,маркер каждые 3,16.19145110406107,6.829374098516359,12.384013740601535
механические,13,перемешивание,16.552880508146206,6.306277042501523,15.814691368329756
механические,13,словарь к 25,12.503023160368889,6.286942193357847,6.680091301418079
механические,13,словарь к 60,14.05670523116434,5.634416211663558,8.23806894661547
механические,13,хапаксы одного домена,12.451078187759641,4.816360626042497,12.717643366449328
механические,13,чужие хапаксы,11.927880943850242,4.1960275215291905,11.69552668075818
механические,13,эхо x2,21.841943183574774,3.1449202019990103,15.63566885799122
механические,13,эхо x4,22.690813471691797,1.7134180300451032,13.590019407663926
механические,13,эхо на четверти,17.6570464999307,3.407466071322363,14.039879450509977
механические,14,20 чужих хапаксов,18.14665273316651,4.98641305095344,15.216198689974352
механические,14,без пунктуации,24.134294865935285,5.883316286270257,18.932540771403097
механические,14,без служебных,17.67282715174501,5.010493226547878,16.6784047901778
механические,14,все слова разные,15.871463784323545,5.076699273635384,15.002711848912762
механические,14,исходный,21.253716887852775,4.346639764135774,16.584303748679947
механические,14,маркер каждые 3,20.777415768666597,7.862347070589897,13.08602916983555
механические,14,перемешивание,15.93488219961333,5.942608882904535,14.427722373891694
механические,14,словарь к 25,11.312808564263765,7.600371827991394,7.081781915405264
механические,14,словарь к 60,15.58759769967185,6.699134371161116,9.351886941209468
механические,14,хапаксы одного домена,14.236711130408246,5.747746918251626,12.51842147857988
механические,14,чужие хапаксы,15.032165310536506,5.071987839931684,13.463188649591984
механические,14,эхо x2,21.941200467686013,2.5609979739535347,13.182178126654724
механические,14,эхо x4,18.45421150662962,1.4642818626365328,6.897689813566376
механические,14,эхо на четверти,20.21865037028869,3.1623208077475056,14.245178717145228
механические,15,20 чужих хапаксов,20.947220291276423,3.8650939935910826,16.8391121857867
механические,15,без пунктуации,23.090344901623002,4.596066198489746,17.637044358377132
механические,15,без служебных,20.96580508792245,4.2548042873546645,17.67615852395593
механические,15,все слова разные,20.494718135917406,5.460476652521457,20.189441327588874
механические,15,исходный,22.774915193864476,3.928487698134441,17.119720444897183
механические,15,маркер каждые 3,19.8694036432358,7.768960089693914,15.766801545623446
механические,15,перемешивание,20.385568563066393,5.9832152436175425,17.351631627360597
механические,15,словарь к 25,15.524902166660269,5.895521654757067,7.1679483965086375
механические,15,словарь к 60,15.11758135355597,4.262205722549958,8.86873926482833
механические,15,хапаксы одного домена,18.5655837981221,4.0052862630017065,14.889883570651483
механические,15,чужие хапаксы,17.61178689513997,4.260223278987963,15.436153045254496
механические,15,эхо x2,16.440579390615035,2.034742412210103,11.290072061226791
механические,15,эхо x4,15.329648375844322,1.5425280652437894,4.565230833291534
механические,15,эхо на четверти,19.699599998903448,2.6660747944432397,14.828862166408161
механические,16,20 чужих хапаксов,18.84136279613992,4.959330782174504,16.80088728172094
механические,16,без пунктуации,24.186654315463755,6.413062204678018,19.24810720989178
механические,16,без служебных,17.841189977284596,5.428306845147703,17.371985126903372
механические,16,все слова разные,18.037395563496602,6.665419926995618,17.863992226413664
механические,16,исходный,19.304670941093704,4.9304201413388915,16.572561801710854
механические,16,маркер каждые 3,21.718833991315893,8.414109543411069,14.78012586191528
механические,16,перемешивание,19.462395328918475,6.755783141226538,16.467945239647452
механические,16,словарь к 25,13.26726023626287,7.820410742753693,7.760518723190276
механические,16,словарь к 60,15.900160491396987,6.762079418723055,10.844659876809057
механические,16,хапаксы одного домена,15.850723652909513,5.374242703556768,15.306190785602027
механические,16,чужие хапаксы,17.06283382238537,5.292149305442664,16.662034990621695
механические,16,эхо x2,18.637250169956236,2.1183959914881565,13.192611015398858
механические,16,эхо x4,18.10284110918188,1.359717061244387,6.385817795946547
механические,16,эхо на четверти,19.931799209338614,3.777122635664152,15.719296568288396
механические,17,20 чужих хапаксов,18.13771377916793,3.7984733363735286,14.234060023914186
механические,17,без пунктуации,21.949434534463364,4.5223339137454905,16.641562769359144
механические,17,без служебных,19.701258109689256,4.361306316975914,16.721114103363483
механические,17,все слова разные,15.694258160080304,5.465642067141424,14.177118652296096
механические,17,исходный,19.69627410731456,3.726251121360394,14.514098182172471
механические,17,маркер каждые 3,19.84389541019113,8.753567089365658,11.97742145363622
механические,17,перемешивание,19.912224598817904,6.17548547114203,14.401824930271284
механические,17,словарь к 25,15.832384536927126,5.503630215449803,7.5989160609526465
механические,17,словарь к 60,16.582761517866338,4.6095360411571615,10.180076581427574
механические,17,хапаксы одного домена,15.996166561018802,4.143210749652324,12.926292126896442
механические,17,чужие хапаксы,16.14364640150275,4.216542841604017,12.624866564856317
механические,17,эхо x2,21.151055009817576,1.9500416208235163,11.664281305099625
механические,17,эхо x4,15.933823941451655,1.5709683568838575,5.479300010337811
механические,17,эхо на четверти,19.52851729001841,2.760989184989488,13.005410777051997
механические,18,20 чужих хапаксов,18.009542555709814,4.424634811700352,14.670064139950188
механические,18,без пунктуации,23.040323890300836,5.20466885758881,16.965522292536594
механические,18,без служебных,18.426780838574437,4.994388909006207,15.230277257368154
механические,18,все слова разные,17.206574512015333,5.183406685288212,15.760226093427121
механические,18,исходный,18.181131343860475,4.069977763924567,14.132920526723911
механические,18,маркер каждые 3,19.673014700052605,9.365583361123518,10.912967358854038
механические,18,перемешивание,16.250113626499918,5.2120872565594185,12.544078974366943
механические,18,словарь к 25,13.656830138090676,6.412609377880763,7.376497991926269
механические,18,словарь к 60,16.725330018432455,5.648368548184201,9.845879625477608
механические,18,хапаксы одного домена,16.950414415552572,4.70225148209689,14.030173538231002
механические,18,чужие хапаксы,16.544730899037074,4.703000669136176,13.175261789784571
механические,18,эхо x2,17.64182766053223,2.1834632397594285,9.930042458459608
механические,18,эхо x4,14.921730967216705,1.5081714228457932,4.526508507547971
механические,18,эхо на четверти,18.028747214479875,3.1213580210817455,11.75125300412518
механические,19,20 чужих хапаксов,15.473362628925052,4.697779088699301,12.318147818597003
механические,19,без пунктуации,22.139685804278297,4.715974887642842,16.17546752027876
механические,19,без служебных,15.339456999641252,4.920966202691828,12.987277347960259
механические,19,все слова разные,19.197616721523836,5.70097237867919,17.88154157120916
механические,19,исходный,16.345210105967727,4.451099722011869,12.416451755131032
механические,19,маркер каждые 3,16.42132917963842,7.1179054100819235,10.671339704931132
механические,19,перемешивание,17.326164517028772,5.78678518013537,14.031010354797377
механические,19,словарь к 25,12.444102326462392,6.717068469760301,6.742496156030684
механические,19,словарь к 60,14.813751125549194,4.820220500891749,9.838743413342629
механические,19,хапаксы одного домена,13.887941608046468,5.207392727567066,10.855609585508878
механические,19,чужие хапаксы,14.437365743231137,5.404136085233472,11.18074512299389
механические,19,эхо x2,15.294184309665972,2.449170500647093,7.930106203264051
механические,19,эхо x4,12.751090326113257,1.542444255893919,3.6429896195182736
механические,19,эхо на четверти,14.830520820332355,3.2172726390087694,11.089099840826119
механические,2,20 чужих хапаксов,20.11862016763676,3.06331576848067,13.066731318586061
механические,2,без пунктуации,17.790783199187242,3.693354609875103,12.09532182963835
механические,2,без служебных,17.793661477597105,3.240377470963733,11.794879422674963
механические,2,все слова разные,16.852101728835564,6.07805646201634,17.807262812427787
механические,2,исходный,17.98881179048783,2.9262329614370484,12.782595503609143
механические,2,маркер каждые 3,16.062681293511417,5.310337379326512,9.540791447903672
механические,2,перемешивание,14.587676064217877,4.850007038880993,12.010960043154226
механические,2,словарь к 25,12.924942051770131,4.283793582411882,6.972300144999318
механические,2,словарь к 60,17.20308982280171,3.5056412734997022,9.742899705447488
механические,2,хапаксы одного домена,15.251884616229676,3.6529434590164622,10.83038801409462
механические,2,чужие хапаксы,15.49210618777134,3.427858935995096,11.415894234553667
механические,2,эхо x2,16.36363976642302,2.046741413744352,8.701039270894764
механические,2,эхо x4,15.175103762639411,1.3893361678815805,5.39401288484107
механические,2,эхо на четверти,19.543399433983865,2.7936108533398873,11.388137495282717
механические,20,20 чужих хапаксов,18.330020941375125,4.778758416738141,11.482597413712519
механические,20,без пунктуации,17.908670767977515,5.864926950701957,11.864270263330207
механические,20,без служебных,16.192459202033863,4.848051187553772,12.245855859037576
механические,20,все слова разные,16.55267532253952,5.3664362739079765,15.586676749108571
механические,20,исходный,18.532536859379377,4.708468193971958,11.232532258272926
